keyspace	workload	NumOfThreads	castleL-finalTreeSize	castleL-sRetries	castleL-iRetries	castleL-dRetries	castleL-sTime	castleL-iSeekTime	castleL-iExecTime	castleL-iTotTime	castleL-dSeekTime	castleL-dExecTime	castleL-dTotTime	castleL-avgSeekLen	castleL-initHt	castleL-finalHt	castleL-avgSeekTime	castleL-avgExecutionTime	castleL-MOPS	castle-finalTreeSize	castle-sRetries	castle-iRetries	castle-dRetries	castle-sTime	castle-iSeekTime	castle-iExecTime	castle-iTotTime	castle-dSeekTime	castle-dExecTime	castle-dTotTime	castle-avgSeekLen	castle-initHt	castle-finalHt	castle-avgSeekTime	castle-avgExecutionTime	castle-MOPS	citrusL-finalTreeSize	citrusL-sRetries	citrusL-iRetries	citrusL-dRetries	citrusL-sTime	citrusL-iSeekTime	citrusL-iExecTime	citrusL-iTotTime	citrusL-dSeekTime	citrusL-dExecTime	citrusL-dTotTime	citrusL-avgSeekLen	citrusL-initHt	citrusL-finalHt	citrusL-avgSeekTime	citrusL-avgExecutionTime	citrusL-MOPS	citrus-finalTreeSize	citrus-sRetries	citrus-iRetries	citrus-dRetries	citrus-sTime	citrus-iSeekTime	citrus-iExecTime	citrus-iTotTime	citrus-dSeekTime	citrus-dExecTime	citrus-dTotTime	citrus-avgSeekLen	citrus-initHt	citrus-finalHt	citrus-avgSeekTime	citrus-avgExecutionTime	citrus-MOPS	howleyL-finalTreeSize	howleyL-sRetries	howleyL-iRetries	howleyL-dRetries	howleyL-sTime	howleyL-iSeekTime	howleyL-iExecTime	howleyL-iTotTime	howleyL-dSeekTime	howleyL-dExecTime	howleyL-dTotTime	howleyL-avgSeekLen	howleyL-initHt	howleyL-finalHt	howleyL-avgSeekTime	howleyL-avgExecutionTime	howleyL-MOPS	howley-finalTreeSize	howley-sRetries	howley-iRetries	howley-dRetries	howley-sTime	howley-iSeekTime	howley-iExecTime	howley-iTotTime	howley-dSeekTime	howley-dExecTime	howley-dTotTime	howley-avgSeekLen	howley-initHt	howley-finalHt	howley-avgSeekTime	howley-avgExecutionTime	howley-MOPS
20000	70-20-10	150	10919.2	0.03	11.82	121.42	3143.56	0	4660.99	4660.99	0	7720.79	7720.79	25.24	30.8	35.2	2200.42	5680.95	31.26	10906.4	2.04	6.3	51.38	3335.65	0	4338.22	4338.22	0	8976.42	8976.42	27.9	30.8	36.6	2334.88	5884.32	30.16	10903.8	0	2.59	12.91	1597.97	0	26158.96	26158.96	0	422117.42	422117.42	23.53	33	34	1118.69	158145.23	3.04	10904	0	2.49	12.97	1480.85	0	25102.49	25102.49	0	420326.78	420326.78	23.85	34	34.4	1036.61	156727.93	3.07	10929	0.38	50.37	7.31	6538.1	0	17542.85	17542.85	0	10458.12	10458.12	24.34	32	34	4576.8	15181.08	14.94	10898.8	34.01	27.7	12.86	4051.51	0	30075.68	30075.68	0	21896.01	21896.01	37.21	32	34.6	2836.08	27348.93	12.61
20000	70-20-10	183	10843.8	0.03	12.47	145.32	3519.22	0	5217	5217	0	9171.49	9171.49	25.57	30.8	35.6	2463.41	6535.08	34.01	10910.6	2.51	6.64	63.84	3703.49	0	4884.36	4884.36	0	11242.86	11242.86	28.3	30.6	35	2592.36	7003.83	32.58	10922.4	0	2.58	13.46	1626.06	0	30289.39	30289.39	0	534780.29	534780.29	23.29	33.6	34	1138.32	198441.58	2.98	10901.8	0	2.49	13.39	1478.49	0	28887.64	28887.64	0	528403.14	528403.14	23.1	34	33.6	1034.96	195293.25	3.03	10907.8	0.41	56.88	7.57	7456.98	0	21464.29	21464.29	0	11786.56	11786.56	24.49	32	33.6	5219.93	18238.37	15.69	10886.8	40.23	30.77	13.5	4449.05	0	36764.69	36764.69	0	25569.6	25569.6	39.2	32	33.2	3114.22	33033.26	13.13
20000	70-20-10	210	10881.6	0.03	12.64	153.46	3782.63	0	5576.04	5576.04	0	10237	10237	25.26	31.4	35.2	2647.77	7129.7	36.09	10891.8	2.83	6.95	71.44	3992.67	0	5221.18	5221.18	0	12877.04	12877.04	29.06	31	35.2	2794.8	7773.16	34.22	10915.8	0	2.58	13.71	1636.49	0	33011.73	33011.73	0	628814.75	628814.75	22.88	33	33.6	1145.57	231575.18	2.94	10896.8	0	2.48	13.67	1503.91	0	31177.31	31177.31	0	623874.56	623874.56	23.17	34	33.8	1052.78	228639.94	2.99	10918.6	0.42	61.05	7.65	8151.23	0	24407.8	24407.8	0	12924.22	12924.22	24.35	32	35.8	5705.79	20579.93	16.26	10912.6	44.96	32.83	14.17	4765.69	0	42052.1	42052.1	0	28523.07	28523.07	40.95	32	36.4	3335.92	37543.04	13.5
20000	70-20-10	244	10915.6	0.04	13.11	174.51	4103.46	0	6090.74	6090.74	0	11628.96	11628.96	25.28	31.2	36.2	2872.29	7936.7	38.31	10901	3.23	7.33	82.84	4300.2	0	5757.5	5757.5	0	15170.41	15170.41	29.06	30.6	35.8	3010	8894.98	36.11	10902.8	0	2.58	13.89	1654.99	0	36771.47	36771.47	0	755589.36	755589.36	22.55	32.8	34.2	1158.49	276312.43	2.87	10888.6	0	2.49	13.92	1509.2	0	35923.39	35923.39	0	740007.61	740007.61	22.77	34	34	1056.49	270552.67	2.94	10903.2	0.43	66.34	7.77	8976	0	28187.91	28187.91	0	14027.7	14027.7	24.35	32	35.4	6282.98	23468.09	16.94	10893.2	50.9	35.36	14.99	5117.35	0	49140.38	49140.38	0	32191.6	32191.6	42.76	32	33.4	3582.09	43491.06	13.84
200000	70-20-10	1	107662.6	0	0	0	1442.38	0	2087.15	2087.15	0	2123.57	2123.57	21.71	42.2	42	1010.09	2099.29	0.39	107682	0	0	0	1492.76	0	1676.88	1676.88	0	1761.93	1761.93	21.76	42.2	41.8	1045.31	1705.23	0.4	107594.8	0	0	0	1590.96	0	2410.77	2410.77	0	2765.97	2765.97	22.48	44.2	44	1114.23	2529.24	0.36	107670	0	0	0	1573.15	0	2129.94	2129.94	0	2307.43	2307.43	22.59	42	41.8	1100.93	2189.11	0.37	107530.4	0	0	0	2458.14	0	2883.9	2883.9	0	3169.71	3169.71	21.02	40	39.8	1720.56	2979.26	0.28	107650.8	0	0	0	1743.56	0	2242.99	2242.99	0	2512.17	2512.17	21.45	40	39.8	1220.27	2332.69	0.35
200000	70-20-10	30	107888.4	0	1.26	2.29	1952.76	0	2950.57	2950.57	0	3303.94	3303.94	32.27	40.6	52.2	1366.92	3068.38	9.45	107928.4	0.13	1.16	2.01	1998.05	0	2317.13	2317.13	0	2738.26	2738.26	32.34	39.8	53	1398.63	2457.54	9.96	107899.4	0	1.92	5.55	2108.72	0	6528.74	6528.74	0	30561.91	30561.91	29.17	42.6	47.4	1476.13	14537.21	4.45	107927	0	1.86	5.65	2023.26	0	6053.58	6053.58	0	31409.24	31409.24	29.55	42	49.6	1416.27	14505.73	4.5	107806.4	0.02	3.29	0.91	3295.03	0	3915.05	3915.05	0	4510.46	4510.46	30.5	40	51.4	2306.41	4113.56	6.76	107842.8	1.32	1.93	0.99	2364.06	0	3246.44	3246.44	0	3803.31	3803.31	32.22	40	54	1654.75	3432.1	8.36
200000	70-20-10	61	107822.2	0.01	2.74	6.45	2248.56	0	3367.01	3367.01	0	3812.52	3812.52	35.69	40	62.2	1573.96	3515.49	17.38	107853.8	0.31	2.36	5.07	2319.48	0	2712.47	2712.47	0	3271.52	3271.52	36.29	41	62.8	1623.61	2898.79	18.13	107935.4	0	2	8.23	2140.32	0	12938.62	12938.62	0	113800.83	113800.83	28.61	42.4	45.8	1498.46	46555.49	3.73	107809.2	0	1.91	8.26	2030.14	0	12334.08	12334.08	0	113925.2	113925.2	28.55	42	43.8	1421.12	46195.74	3.77	107889.4	0.05	8.05	1.96	3707.91	0	4645.56	4645.56	0	5105.18	5105.18	33.32	40	56.8	2595.5	4798.78	12.37	107764.8	3.98	4.92	2.56	2766.37	0	4398.62	4398.62	0	4850.33	4850.33	36.93	40	58.4	1936.45	4549.21	14.55
200000	70-20-10	90	107914	0.01	4.28	12.26	2614.91	0	4025.28	4025.28	0	4569.28	4569.28	36.91	40	62.8	1830.39	4206.58	22.2	107861.2	0.5	3.45	8.97	2664.87	0	3179.87	3179.87	0	3947.26	3947.26	38.83	40.4	64.2	1865.36	3435.61	23.44	108003.2	0	2.07	9.37	2194.5	0	16780.74	16780.74	0	184183.58	184183.58	27.54	42.8	43.2	1536.3	72593.67	3.71	107899.2	0	2.02	9.37	2076.3	0	16007.95	16007.95	0	182898.55	182898.55	28	42	43.8	1453.45	71637.58	3.77	107836.6	0.08	14.12	2.96	4529.91	0	6127.23	6127.23	0	6237.81	6237.81	34.53	40	58.2	3170.9	6164.1	14.97	107855	10.01	10.47	5.35	3376.94	0	8222.62	8222.62	0	7791.93	7791.93	40.64	40	59	2363.85	8079.05	15.62
200000	70-20-10	122	107975.8	0.01	5.85	21.94	3016.45	0	4650.44	4650.44	0	5374.04	5374.04	38.08	40.2	65.6	2111.46	4891.61	26.56	107984	0.76	4.29	14.97	3061.58	0	3749.96	3749.96	0	4961.42	4961.42	40.1	40.2	66.6	2143.05	4153.73	27.85	107968.4	0	2.13	10.08	2239.12	0	20547.26	20547.26	0	267585.5	267585.5	27.02	42.6	43.4	1567.47	102908.07	3.66	107777.4	0	2.06	10.17	2098.1	0	19581.63	19581.63	0	264987.84	264987.84	27.65	42	42.4	1468.71	101381.46	3.72	107816.4	0.16	24.07	4.28	5583.39	0	9076	9076	0	7835.86	7835.86	34.98	40	61	3908.38	8662.61	16.17	107879.6	18.13	16.64	8.14	4011.15	0	15742.33	15742.33	0	13040.22	13040.22	44.14	40	57	2807.83	14841.69	14.74
200000	70-20-10	150	107886.2	0.02	6.69	27.78	3427.61	0	5388.39	5388.39	0	6272.25	6272.25	38.79	39.4	67.2	2399.31	5682.96	28.72	107986.8	0.95	4.8	18.98	3458.25	0	4276.57	4276.57	0	5916.57	5916.57	41.2	41	67.4	2420.78	4823.14	30.22	107952	0	2.11	10.55	2276.26	0	22974.08	22974.08	0	341393.41	341393.41	26.9	43.4	43.8	1593.53	129120.01	3.63	107833.6	0	2.07	10.52	2119.12	0	21836.26	21836.26	0	339018.56	339018.56	27.07	42	42.2	1483.41	127542.16	3.69	107812.6	0.21	30.8	4.94	6592.4	0	12036.07	12036.07	0	9419.03	9419.03	34.51	40	57.8	4614.92	11163.78	16.47	107868	23.14	19.42	9.04	4475.37	0	21263.06	21263.06	0	16530.58	16530.58	47.38	40	59	3132.86	19685.73	14.82
200000	70-20-10	183	107907	0.02	7.4	35.31	3874.48	0	6096.84	6096.84	0	7243.74	7243.74	39.49	40.4	69.6	2712.15	6479.1	31.2	108040.4	1.2	5.21	24.31	3869.29	0	4840.9	4840.9	0	7104.51	7104.51	42.29	40	65.8	2708.53	5595.33	32.89	108008.8	0	2.15	10.91	2287.95	0	27188.04	27188.04	0	433599.6	433599.6	26.27	41.8	42.6	1601.71	162658.19	3.56	107805.4	0	2.09	10.93	2137.49	0	25264.29	25264.29	0	424407.03	424407.03	26.46	42	41.6	1496.22	158293.72	3.67	107863.8	0.25	37.41	5.37	7816.16	0	15718.68	15718.68	0	11166.36	11166.36	35.11	40	60.6	5471.52	14201.4	16.71	107907	29.05	22.19	9.9	4970.24	0	27713.4	27713.4	0	20666.28	20666.28	50.66	40	58.6	3479.33	25364.41	14.97
200000	70-20-10	210	107933.6	0.02	7.89	38.83	4243.94	0	6821.56	6821.56	0	8167.56	8167.56	39.69	40	71.8	2970.77	7270.17	32.5	107971.2	1.38	5.48	27.63	4222.72	0	5309.29	5309.29	0	8059.96	8059.96	42.84	40.6	67.8	2955.9	6226.06	34.44	107940	0	2.14	11.15	2328.65	0	29835.35	29835.35	0	512708.37	512708.37	26.06	43.2	42.8	1630.1	190821.48	3.51	107875.6	0	2.06	11.18	2150.31	0	27705.65	27705.65	0	503842.68	503842.68	26.17	42	41.4	1505.1	186401.41	3.6	107829	0.26	40.75	5.5	8803.37	0	18331.28	18331.28	0	12497.12	12497.12	35.27	40	61	6162.56	16386.52	16.93	107888.6	33.18	23.83	10.46	5410.62	0	32533.85	32533.85	0	23619.35	23619.35	53.33	40	60	3787.6	29562.21	15.14
200000	70-20-10	244	107958.6	0.02	9.16	44.08	4623.96	0	7556.35	7556.35	0	9215.23	9215.23	39.55	39.6	70.6	3236.83	8109.25	34.41	107987.6	1.65	5.8	32.99	4608.77	0	5847.56	5847.56	0	9414.94	9414.94	43.28	40	72	3226.15	7036.56	36.37	107956.4	0	2.12	11.4	2329.41	0	30804.12	30804.12	0	612274.19	612274.19	25.3	42	42.2	1630.69	224674.14	3.48	107797.4	0	2.07	11.38	2163.49	0	29717	29717	0	604392.34	604392.34	25.64	42	41.2	1514.39	221227.34	3.55	107793	0.27	44.92	5.63	9956.64	0	21610.41	21610.41	0	13973.31	13973.31	35.49	40	63.4	6969.88	19064.66	17.28	107806.4	38.5	25.97	11.16	5762.96	0	38803.43	38803.43	0	27204.49	27204.49	55.23	40	55	4034.23	34937.08	15.47
2000000	70-20-10	1	1024030.6	0	0	0	2206.16	0	2951.43	2951.43	0	2970.55	2970.55	25.25	50.6	50.6	1544.28	2957.8	0.3	1024550	0	0	0	2255.2	0	2511.43	2511.43	0	2565.17	2565.17	25.3	50.6	50.6	1578.68	2529.32	0.3	1022765.6	0	0	0	2351.23	0	3306.27	3306.27	0	3724.72	3724.72	26.12	52.6	52.6	1645.83	3445.64	0.27	1023597.4	0	0	0	2301.05	0	2954.77	2954.77	0	3132.52	3132.52	24.66	51	50.4	1610.85	3014.04	0.29	1019491.6	0	0	0	3447.27	0	3890.34	3890.34	0	4190.1	4190.1	23.19	49	48.8	2412.68	3990.37	0.22	1022011.2	0	0	0	2682.8	0	3251.57	3251.57	0	3588.56	3588.56	23.44	49	48.4	1877.91	3363.96	0.26
2000000	70-20-10	30	1070092.8	0	0.74	1.3	2495.18	0	3437.81	3437.81	0	3752.54	3752.54	33.62	51.2	56.4	1746.52	3542.72	7.98	1070213.4	0.07	0.7	1.12	2547.35	0	2856.64	2856.64	0	3208.9	3208.9	33.66	50	56.4	1783.06	2974.04	8.28	1069750	0	1.44	3.7	2848.7	0	5988.29	5988.29	0	19797.15	19797.15	32.07	52.8	54.8	1994.01	10590.98	4.89	1070087.6	0	1.43	3.82	2741.26	0	5647.28	5647.28	0	19707.3	19707.3	30.94	51	50.6	1918.96	10334.14	5.01	1070206	0.01	1.97	0.55	3957.58	0	4541.34	4541.34	0	5122.71	5122.71	30.52	49	50.4	2770.33	4735.13	5.81	1070292.2	0.74	1.08	0.57	3032.46	0	3804.53	3804.53	0	4389.3	4389.3	31.23	49	52.2	2122.77	3999.43	6.98
2000000	70-20-10	61	1069940.2	0	1.61	3.22	2693.69	0	3731.14	3731.14	0	4085.77	4085.77	35.62	51	63.4	1885.55	3849.35	15.28	1070135.6	0.17	1.46	2.7	2728.08	0	3077.72	3077.72	0	3494.5	3494.5	36.79	53.6	64	1909.58	3216.63	15.96	1069113.8	0	1.63	6.7	2834.48	0	12075.35	12075.35	0	89506.77	89506.77	30.88	53.6	54.2	1984.18	37882.59	4.27	1069038.8	0	1.62	6.69	2738.68	0	11671.36	11671.36	0	89644.81	89644.81	30.06	51	50.6	1916.96	37672.45	4.3	1070282.2	0.03	4.57	1.17	4284.34	0	5072.49	5072.49	0	5662.5	5662.5	33.21	49	56.6	2999.13	5269.17	10.98	1070223.8	1.85	2.55	1.3	3313.96	0	4430.19	4430.19	0	5004.91	5004.91	34.95	49	59.2	2319.86	4621.77	13.01
2000000	70-20-10	90	1070117.4	0	2.58	5.48	3023.96	0	4309.58	4309.58	0	4676.37	4676.37	37.39	51.4	66.6	2116.74	4431.84	20.13	1070536.2	0.27	2.27	4.37	2999.24	0	3462.21	3462.21	0	3910.72	3910.72	38.45	51.8	65	2099.44	3611.71	21.39	1069193.2	0	1.77	7.78	2943.82	0	15710.78	15710.78	0	149760.61	149760.61	30.69	54	54.2	2060.55	60391.49	4.25	1069176.6	0	1.7	7.79	2812.3	0	14622.77	14622.77	0	148076.7	148076.7	29.85	51	50.4	1968.57	59114.27	4.35	1070160.6	0.04	7.51	1.71	4912.43	0	6029.9	6029.9	0	6495.6	6495.6	33.92	49	60.6	3438.74	6185.16	14.17	1070457.6	3.77	4.72	2.3	3648.56	0	5472.77	5472.77	0	5948.22	5948.22	37.23	49	60.6	2554.02	5631.26	16.98
2000000	70-20-10	122	1070500.2	0.01	3.64	8.99	3334.06	0	4796.15	4796.15	0	5213.77	5213.77	38.52	51.2	68.8	2333.77	4935.36	24.98	1070346	0.41	3	6.99	3281.31	0	3868.21	3868.21	0	4432.73	4432.73	40.38	51	69.8	2296.86	4056.38	26.62	1069687	0	1.79	8.49	3056.1	0	18881.35	18881.35	0	218603.03	218603.03	30.71	53.2	53.6	2139.43	85425.8	4.24	1069310.6	0	1.75	8.47	2852.97	0	17996.66	17996.66	0	216727.48	216727.48	29.5	51	49.8	1996.96	84231.55	4.32	1070245.8	0.07	12.49	2.47	5557.78	0	7208.69	7208.69	0	7462.8	7462.8	34.83	49	62.2	3890.38	7293.41	16.94	1070334	9.09	9.4	4.53	4200.44	0	9198.64	9198.64	0	8704.16	8704.16	40.69	49	60.8	2940.28	9033.76	18.05
2000000	70-20-10	150	1070596.6	0.01	4.31	11.64	3761.33	0	5472.94	5472.94	0	6002.95	6002.95	38.96	51	68.2	2632.82	5649.62	27.24	1070313.2	0.52	3.57	9.27	3608.65	0	4272.96	4272.96	0	5038.22	5038.22	41.2	51.8	69.2	2526.02	4528.06	29.63	1069482.8	0	1.81	8.91	3124.17	0	21527.17	21527.17	0	282948.64	282948.64	29.35	51.8	52.6	2187.07	108641.1	4.19	1069106.8	0	1.76	8.83	2881.92	0	21051.58	21051.58	0	282113.05	282113.05	29.09	51	50	2017.41	108047.4	4.23	1070546.8	0.1	16.96	2.99	6572.34	0	9092.09	9092.09	0	8745.11	8745.11	35.17	49	63.6	4600.48	8976.4	17.54	1070435.2	14.56	13.09	6.23	4787.55	0	14290.36	14290.36	0	12485.78	12485.78	43.91	49	61.4	3351.21	13688.72	17.34
2000000	70-20-10	183	1070450.4	0.01	5.02	14.77	4255.62	0	6224.47	6224.47	0	6838.1	6838.1	39.74	51.4	74.2	2978.84	6429.03	29.64	1070520	0.66	4.06	12.33	3972.58	0	4763.04	4763.04	0	5775	5775	42.36	51.4	74.6	2780.76	5100.39	32.8	1069553.4	0	1.83	9.23	3282.15	0	24817.99	24817.99	0	359043.31	359043.31	29.36	54.4	55.2	2297.64	136195.28	4.14	1069279.6	0	1.77	9.17	2900.78	0	23435.84	23435.84	0	358310.14	358310.14	28.98	51	50	2030.48	135018.63	4.2	1070249	0.14	23.69	3.69	7611.06	0	11978.29	11978.29	0	10229.95	10229.95	34.75	49	62.8	5327.68	11395.4	18.17	1070156.4	20.63	16.28	7.54	5330.32	0	20449.02	20449.02	0	16579.45	16579.45	47.07	49	60.2	3731.23	19158.98	17.04
2000000	70-20-10	210	1070421	0.01	5.47	15.79	4756.01	0	7086.03	7086.03	0	7930.54	7930.54	39.71	51.4	71.4	3329.15	7367.53	30.41	1070591.6	0.76	4.39	14.33	4323.06	0	5213.24	5213.24	0	6448.83	6448.83	42.61	51.2	73.2	3026.08	5625.1	34.5	1069416.6	0	1.83	9.39	3368.14	0	25877.64	25877.64	0	424653.71	424653.71	28.88	54.2	53.8	2357.97	158784.7	4.12	1069197.4	0	1.78	9.35	2909.36	0	25612.75	25612.75	0	421933.69	421933.69	28.12	51	50	2036.5	157663.39	4.17	1070026.6	0.16	26.79	3.89	8725.24	0	14177.92	14177.92	0	11666.05	11666.05	35.29	49	63.4	6107.7	13340.48	18.23	1070243.6	24.53	18.04	8.09	5773.63	0	25123.03	25123.03	0	19498.7	19498.7	49.14	49	61	4041.54	23248.02	17
2000000	70-20-10	244	1070502.8	0.01	5.92	16.61	5366.35	0	8216.82	8216.82	0	9301.24	9301.24	40.1	51.2	74	3756.37	8578.29	31.26	1070224.4	0.91	4.72	17.11	4721.51	0	5775.06	5775.06	0	7324.6	7324.6	43.38	51.2	76	3304.97	6291.59	36.55	1069495.8	0	1.83	9.67	3505.16	0	28447.66	28447.66	0	513184.27	513184.27	28.37	53.8	53.8	2454.06	189971.44	4.03	1069208	0	1.77	9.59	2925.39	0	27325.83	27325.83	0	509145.15	509145.15	27.56	51	50.4	2047.69	187881.28	4.11	1070372.4	0.18	31.14	4.14	9895.79	0	17197.76	17197.76	0	13165.69	13165.69	35.29	49	62.2	6926.98	15853.62	18.5	1070084	29.39	19.82	8.83	6222.78	0	30813.45	30813.45	0	23100.89	23100.89	52.19	49	61	4355.92	28242.53	17.15
2000	0-50-50	1	989.6	0	0	0	nan	0	978.49	978.49	0	981.43	981.43	12.56	22.4	21.8	0	979.96	0.62	1003	0	0	0	nan	0	736.16	736.16	0	740.91	740.91	12.56	22.4	22	0	738.53	0.72	1000.8	0	0	0	nan	0	1085.05	1085.05	0	1028.45	1028.45	12.56	24.4	23.8	0	1056.75	0.58	1009.6	0	0	0	nan	0	875.88	875.88	0	740.5	740.5	12.61	24.4	23.6	0	808.2	0.68	994.2	0	0	0	nan	0	1391.35	1391.35	0	1313.94	1313.94	12.13	22.4	21.4	0	1352.65	0.49	997.6	0	0	0	nan	0	969.69	969.69	0	901.03	901.03	12.12	22.4	21.8	0	935.36	0.63
2000	0-50-50	30	993.2	0.14	15.49	67.07	nan	0	2567.73	2567.73	0	3655.36	3655.36	12.57	22.4	21.4	0	3111.52	8	1000.2	3.35	10.48	49.12	nan	0	2526.65	2526.65	0	4029.22	4029.22	16.54	22.6	22	0	3277.92	7.66	1003.4	0	4.04	8.6	nan	0	13529.16	13529.16	0	69229.43	69229.43	12.21	24	23.4	0	41370.77	0.71	1000.4	0	3.77	8.43	nan	0	13063.24	13063.24	0	68409.01	68409.01	13.13	24.4	24	0	40733.3	0.72	1008.8	1.66	57.87	7.98	nan	0	7880.31	7880.31	0	4555.18	4555.18	12.19	22.4	21.6	0	6217.83	4.37	1009	62.77	28.99	11.55	nan	0	10427.45	10427.45	0	7591.18	7591.18	21.75	22.4	21.4	0	9009.47	3.11
2000	0-50-50	61	991.6	0.17	28.16	332.67	nan	0	4220.17	4220.17	0	10005.41	10005.41	12.83	22.4	21.8	0	7112.82	7.88	1002	5.45	10.71	146.76	nan	0	4442.08	4442.08	0	11317.21	11317.21	21.67	22.4	21.6	0	7879.65	7.17	1003.6	0	4.32	10.65	nan	0	24107.29	24107.29	0	155544.5	155544.5	12.1	24.2	24	0	89813.91	0.67	996.8	0	3.97	10.42	nan	0	24646.1	24646.1	0	155163.61	155163.61	13.09	24.4	23.2	0	89907.25	0.68	1014	3.05	91.61	9.71	nan	0	22678.21	22678.21	0	9305.55	9305.55	12.17	22.4	21.6	0	15992.29	3.67	1014.2	110.15	42.16	15.56	nan	0	32485.04	32485.04	0	20699.86	20699.86	27.61	22.4	21.4	0	26592.01	2.24
2000	0-50-50	90	998	0.2	30.71	424.4	nan	0	4756.64	4756.64	0	13159.24	13159.24	12.95	21.6	21.2	0	8957.93	9.34	1000.6	7.01	11.69	192.22	nan	0	5047.26	5047.26	0	15263.98	15263.98	23.69	22.2	20.8	0	10155.58	8.32	998.2	0	4.34	11.55	nan	0	32125.74	32125.74	0	242404.79	242404.79	12.04	24	23.8	0	137261.38	0.65	998.8	0	4.04	11.49	nan	0	32077.74	32077.74	0	239029.91	239029.91	13.13	24.4	23.4	0	135543.52	0.66	1004.4	3.27	108.32	9.85	nan	0	29822.52	29822.52	0	10647.54	10647.54	12.15	22.4	22	0	20234.73	4.3	1004.2	143.2	48.69	15.92	nan	0	43410.95	43410.95	0	25227.67	25227.67	31.41	22.4	21.8	0	34318.81	2.57
2000	0-50-50	122	1001.2	0.22	33.45	482.47	nan	0	5348.21	5348.21	0	16163.78	16163.78	12.99	22.2	21.6	0	10756.18	10.64	1001.6	8.25	12.45	231.99	nan	0	5838.52	5838.52	0	19828.94	19828.94	25.33	22.2	21.6	0	12833.41	9.03	1004.4	0	4.33	12.15	nan	0	40407.67	40407.67	0	341339.68	341339.68	12.07	24.4	24	0	190874.69	0.64	992.6	0	4.11	12.16	nan	0	40158.44	40158.44	0	334228.71	334228.71	13.16	24.4	23.8	0	187183.44	0.65	1005	3.4	121.09	9.87	nan	0	37325.22	37325.22	0	12317.64	12317.64	12.12	22.4	21.6	0	24821.07	4.77	1008.2	173.85	53.69	16.38	nan	0	54863.98	54863.98	0	30087.48	30087.48	34.89	22.4	22	0	42476.43	2.83
2000	0-50-50	150	998.4	0.24	33.01	473.81	nan	0	5753.64	5753.64	0	17885.57	17885.57	12.97	22.2	21.2	0	11819.7	11.93	991.8	9.15	13.08	246.93	nan	0	6253.48	6253.48	0	22957.3	22957.3	25.72	22.2	21.2	0	14605.28	9.78	992.8	0	4.34	12.52	nan	0	48672.83	48672.83	0	428436.67	428436.67	12.12	24.2	24.2	0	238521.46	0.63	990	0	4.09	12.49	nan	0	44446.81	44446.81	0	421176.41	421176.41	13.22	24.4	23.8	0	232774.75	0.64	1007.2	3.53	132.81	10.01	nan	0	43713.74	43713.74	0	13516.64	13516.64	12.1	22.4	21.8	0	28614.48	5.11	1009.8	199.81	57.98	16.99	nan	0	63773.86	63773.86	0	33995.92	33995.92	37.65	22.4	21.4	0	48884.9	3.02
2000	0-50-50	183	993.6	0.25	33.05	469.4	nan	0	6273.86	6273.86	0	19846.89	19846.89	12.92	22.2	22.4	0	13060.22	13.21	1002.8	10.04	13.61	263.7	nan	0	6802.9	6802.9	0	26640.78	26640.78	26.12	21.8	21.2	0	16721.75	10.47	1005.6	0	4.29	12.77	nan	0	53545.17	53545.17	0	535265.57	535265.57	12.13	23.8	23.4	0	294357.2	0.62	993.6	0	4.12	12.88	nan	0	52901.86	52901.86	0	526120.5	526120.5	13.3	24.4	23.6	0	289484.5	0.63	1008.6	3.68	143.99	10.16	nan	0	51082.91	51082.91	0	14902.76	14902.76	12.07	22.4	21.6	0	32992.29	5.41	1003	227.16	62.59	17.43	nan	0	74163.37	74163.37	0	38220.68	38220.68	40.33	22.4	21.6	0	56191.95	3.22
2000	0-50-50	210	1007.4	0.26	32.66	457.56	nan	0	6703.22	6703.22	0	21265.24	21265.24	12.87	22	21	0	13983.95	14.15	1005.6	10.69	14.12	271.86	nan	0	7200.51	7200.51	0	29195.33	29195.33	26.26	22	21.6	0	18197.4	11.06	1003.4	0	4.31	13.06	nan	0	60917.62	60917.62	0	628621.25	628621.25	12.2	24.4	23.4	0	344721.49	0.61	987.6	0	4.16	13.03	nan	0	61024.6	61024.6	0	608929.06	608929.06	13.36	24.4	23.4	0	334944.58	0.63	1011.2	3.71	151.79	10.19	nan	0	56531.68	56531.68	0	15836.48	15836.48	12.05	22.4	21.6	0	36185.22	5.65	1014.4	246.81	65.67	18.01	nan	0	82340.22	82340.22	0	41487.26	41487.26	42.54	22.4	21.6	0	61913.96	3.35
2000	0-50-50	244	1005.6	0.27	32.86	450.24	nan	0	7189.45	7189.45	0	23075.34	23075.34	12.81	22.4	21.6	0	15131.96	15.22	1003.6	11.42	14.64	283.64	nan	0	7673.76	7673.76	0	32509.48	32509.48	26.53	22.2	21	0	20091.02	11.66	997.6	0	4.3	13.2	nan	0	69933.68	69933.68	0	748810.68	748810.68	12.32	24.6	24.2	0	409361.91	0.59	982.2	0	4.14	13.27	nan	0	68156.3	68156.3	0	723420.49	723420.49	13.41	24.4	23.6	0	395738.19	0.61	1010.4	3.77	161.11	10.28	nan	0	63682.48	63682.48	0	17134.66	17134.66	12	22.4	21.6	0	40410.71	5.91	1009.2	271.74	69.46	18.67	nan	0	92876.11	92876.11	0	45867.13	45867.13	45.13	22.4	21.6	0	69371.71	3.48
